pool,pool_index,molecule_id,connectivity_key,canonical_smiles,primary_family,scaffold_key,butina_cluster_0_70
public,708,QARBMVPHQWIHKH-UHFFFAOYSA-N,QARBMVPHQWIHKH,CS(=O)(=O)Cl,other,ACYCLIC::other,496
public,709,QARVLSVVCXYDNA-UHFFFAOYSA-N,QARVLSVVCXYDNA,Brc1ccccc1,carbocyclic_aromatic,c1ccccc1,495
public,710,QAYQNTYUXWSRDR-UHFFFAOYSA-N,QAYQNTYUXWSRDR,CCCCCCCC(=O)c1c(C)[nH]n(-c2ccccc2)c1=O,ketone,O=c1cc[nH]n1-c1ccccc1,11
public,711,QBYJBZPUGVGKQQ-UHFFFAOYSA-N,QBYJBZPUGVGKQQ,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,alkene_or_diene,C1=CC2CC1C1C3C=CC(C3)C21,494
public,712,QBZXQDLRICAIMA-UHFFFAOYSA-N,QBZXQDLRICAIMA,CC(=O)c1c(C)[nH]n(-c2ccccc2)c1=O,ketone,O=c1cc[nH]n1-c1ccccc1,11
public,713,QCCDLTOVEPVEJK-UHFFFAOYSA-N,QCCDLTOVEPVEJK,CC(=O)Cc1ccccc1,ketone,c1ccccc1,493
public,714,QCKHVNQHBOGZER-UHFFFAOYSA-N,QCKHVNQHBOGZER,Brc1cc(Br)c(Br)cc1Br,carbocyclic_aromatic,c1ccccc1,492
public,715,QCRFMSUKWRQZEM-UHFFFAOYSA-N,QCRFMSUKWRQZEM,OC1CCCCCC1,alcohol_or_phenol,C1CCCCCC1,22
public,716,QEBNYNLSCGVZOH-UHFFFAOYSA-N,QEBNYNLSCGVZOH,C=C(C)C1CCC2=CCCC(C)C2(C)C1,alkene_or_diene,C1=C2CCCCC2CCC1,491
public,717,QELSKZZBTMNZEB-UHFFFAOYSA-N,QELSKZZBTMNZEB,CCCOC(=O)c1ccc(O)cc1,ester,c1ccccc1,39
public,718,QFOHBWFCKVYLES-UHFFFAOYSA-N,QFOHBWFCKVYLES,CCCCOC(=O)c1ccc(O)cc1,ester,c1ccccc1,39
public,719,QGJOPFRUJISHPQ-UHFFFAOYSA-N,QGJOPFRUJISHPQ,S=C=S,other,ACYCLIC::other,490
public,720,QGLZXHRNAYXIBU-UITAMQMPSA-N,QGLZXHRNAYXIBU,CNC(=O)O/N=C\C(C)(C)SC,amide,ACYCLIC::amide,489
public,721,QGZKDVFQNNGYKY-UHFFFAOYSA-N,QGZKDVFQNNGYKY,N,amine,ACYCLIC::amine,488
public,722,QHJMFSMPSZREIF-UHFFFAOYSA-N,QHJMFSMPSZREIF,Cc1cc(C)c2ccccc2c1,carbocyclic_aromatic,c1ccc2ccccc2c1,487
public,723,QHPQWRBYOIRBIT-UHFFFAOYSA-N,QHPQWRBYOIRBIT,CC(C)(C)c1ccc(O)cc1,alcohol_or_phenol,c1ccccc1,486
public,724,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,QIGBRXMKCJKVMJ,Oc1ccc(O)cc1,alcohol_or_phenol,c1ccccc1,485
public,725,QIMMUPPBPVKWKM-UHFFFAOYSA-N,QIMMUPPBPVKWKM,Cc1ccc2ccccc2c1,carbocyclic_aromatic,c1ccc2ccccc2c1,54
public,726,QJZUKDFHGGYHMC-UHFFFAOYSA-N,QJZUKDFHGGYHMC,O=Cc1cccnc1,aldehyde,c1ccncc1,484
public,727,QMMOXUPEWRXHJS-HYXAFXHYSA-N,QMMOXUPEWRXHJS,C/C=C\CC,alkene_or_diene,ACYCLIC::alkene_or_diene,480
public,728,QNVRIHYSUZMSGM-UHFFFAOYSA-N,QNVRIHYSUZMSGM,CCCCC(C)O,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,24
public,729,QPFMBZIOSGYJDE-UHFFFAOYSA-N,QPFMBZIOSGYJDE,ClC(Cl)C(Cl)Cl,other,ACYCLIC::other,479
public,730,QPJVMBTYPHYUOC-UHFFFAOYSA-N,QPJVMBTYPHYUOC,COC(=O)c1ccccc1,ester,c1ccccc1,478
public,731,QPRQEDXDYOZYLA-RXMQYKEDSA-N,QPRQEDXDYOZYLA,CC[C@@H](C)CO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,477
public,732,QPUYECUOLPXSFR-UHFFFAOYSA-N,QPUYECUOLPXSFR,Cc1cccc2ccccc12,carbocyclic_aromatic,c1ccc2ccccc2c1,476
public,733,QQHZPQUHCAKSOL-UHFFFAOYSA-N,QQHZPQUHCAKSOL,CCCCO[N+](=O)[O-],amine,ACYCLIC::amine,79
public,734,QQVHEQUEHCEAKS-UHFFFAOYSA-N,QQVHEQUEHCEAKS,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,ester,c1ccccc1,2
public,735,QQVIHTHCMHWDBS-UHFFFAOYSA-N,QQVIHTHCMHWDBS,O=C(O)c1cccc(C(=O)O)c1,carboxylic_acid,c1ccccc1,78
public,736,QRMPKOFEUHIBNM-UHFFFAOYSA-N,QRMPKOFEUHIBNM,CC1CCC(C)CC1,saturated_hydrocarbon,C1CCCCC1,474
public,737,QSJXEFYPDANLFS-UHFFFAOYSA-N,QSJXEFYPDANLFS,CC(=O)C(C)=O,ketone,ACYCLIC::ketone,473
public,738,QSNSCYSYFYORTR-UHFFFAOYSA-N,QSNSCYSYFYORTR,Nc1ccc(Cl)cc1,amine,c1ccccc1,472
public,739,QTBFPMKWQKYFLR-UHFFFAOYSA-N,QTBFPMKWQKYFLR,CC(C)CCl,other,ACYCLIC::other,471
public,740,QTURWMMVIIBRRP-UHFFFAOYSA-N,QTURWMMVIIBRRP,CCOC(OCC)Oc1ccccc1,ether,c1ccccc1,469
public,741,QUEKGYQTRJVEQC-UHFFFAOYSA-N,QUEKGYQTRJVEQC,O=C(O)c1cc([N+](=O)[O-])ccc1Cl,carboxylic_acid,c1ccccc1,467
public,742,QUUCYKKMFLJLFS-UHFFFAOYSA-N,QUUCYKKMFLJLFS,CC(C)c1ccc2c(c1)CCC1C(C)(C)CCCC21C,carbocyclic_aromatic,c1ccc2c(c1)CCC1CCCCC21,465
public,743,QVLAWKAXOMEXPM-UHFFFAOYSA-N,QVLAWKAXOMEXPM,ClCC(Cl)(Cl)Cl,other,ACYCLIC::other,464
public,744,QWBBPBRQALCEIZ-UHFFFAOYSA-N,QWBBPBRQALCEIZ,Cc1cccc(O)c1C,alcohol_or_phenol,c1ccccc1,463
public,745,QWCJHSGMANYXCW-UHFFFAOYSA-N,QWCJHSGMANYXCW,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,amine,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,462
public,746,QWDBCIAVABMJPP-UHFFFAOYSA-N,QWDBCIAVABMJPP,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,ester,c1ccccc1,461
public,747,QWTDNUCVQCZILF-UHFFFAOYSA-N,QWTDNUCVQCZILF,CCC(C)C,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,460
public,748,QXYMVUZOGFVPGH-UHFFFAOYSA-N,QXYMVUZOGFVPGH,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,alcohol_or_phenol,c1ccccc1,457
public,749,QYDYPVFESGNLHU-UHFFFAOYSA-N,QYDYPVFESGNLHU,CCCCCCCCC=CCCCCCCCC(=O)OC,ester,ACYCLIC::ester,4
public,750,QYSPLQLAKJAUJT-UHFFFAOYSA-N,QYSPLQLAKJAUJT,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,amide,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,456
public,751,QYZLKGVUSQXAMU-UHFFFAOYSA-N,QYZLKGVUSQXAMU,C=CCC=C,alkene_or_diene,ACYCLIC::alkene_or_diene,455
public,752,QZYHIOPPLUPUJF-UHFFFAOYSA-N,QZYHIOPPLUPUJF,Cc1cccc([N+](=O)[O-])c1,amine,c1ccccc1,454
public,753,QZYNWJQFTJXIRN-UHFFFAOYSA-N,QZYNWJQFTJXIRN,Clc1cc(Cl)c(Cl)c(Cl)c1,carbocyclic_aromatic,c1ccccc1,453
public,754,RAHZWNYVWXNFOC-UHFFFAOYSA-N,RAHZWNYVWXNFOC,O=S=O,other,ACYCLIC::other,452
public,755,RBACIKXCRWGCBB-UHFFFAOYSA-N,RBACIKXCRWGCBB,CCC1CO1,ether,C1CO1,450
public,756,RDHPKYGYEGBMSE-UHFFFAOYSA-N,RDHPKYGYEGBMSE,CCBr,other,ACYCLIC::other,449
public,757,RDMOZWNRZMHRTK-UHFFFAOYSA-N,RDMOZWNRZMHRTK,CCCCCCCNCc1ccc(C)cc1,amine,c1ccccc1,14
public,758,RDOXTESZEPMUJZ-UHFFFAOYSA-N,RDOXTESZEPMUJZ,COc1ccccc1,ether,c1ccccc1,448
public,759,RDYMFSUJUZBWLH-AZVNHNRSSA-N,RDYMFSUJUZBWLH,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,alkene_or_diene,O=S1OC[C@@H]2C3C=CC(C3)[C@@H]2CO1,447
public,760,REHONNLQRWTIFF-UHFFFAOYSA-N,REHONNLQRWTIFF,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,66
public,761,REIUXOLGHVXAEO-UHFFFAOYSA-N,REIUXOLGHVXAEO,CCCCCCCCCCCCCCCO,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,3
public,762,RELMFMZEBKVZJC-UHFFFAOYSA-N,RELMFMZEBKVZJC,Clc1cccc(Cl)c1Cl,carbocyclic_aromatic,c1ccccc1,446
public,763,RFCAUADVODFSLZ-UHFFFAOYSA-N,RFCAUADVODFSLZ,FC(F)(F)C(F)(F)Cl,other,ACYCLIC::other,445
public,764,RFFFKMOABOFIDF-UHFFFAOYSA-N,RFFFKMOABOFIDF,CCCCC#N,other,ACYCLIC::other,77
public,765,RFFLAFLAYFXFSW-UHFFFAOYSA-N,RFFLAFLAYFXFSW,Clc1ccccc1Cl,carbocyclic_aromatic,c1ccccc1,444
public,766,RFKMCNOHBTXSMU-UHFFFAOYSA-N,RFKMCNOHBTXSMU,COC(F)(F)C(Cl)Cl,ether,ACYCLIC::ether,443
public,767,RGHHSNMVTDWUBI-UHFFFAOYSA-N,RGHHSNMVTDWUBI,O=Cc1ccc(O)cc1,aldehyde,c1ccccc1,442
public,768,RHMPLDJJXGPMEX-UHFFFAOYSA-N,RHMPLDJJXGPMEX,Oc1ccc(F)cc1,alcohol_or_phenol,c1ccccc1,441
public,769,RHQDFWAXVIIEBN-UHFFFAOYSA-N,RHQDFWAXVIIEBN,OCC(F)(F)F,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,440
public,770,RIFKADJTWUGDOV-UHFFFAOYSA-N,RIFKADJTWUGDOV,CC(=O)C1CCCCC1,ketone,C1CCCCC1,76
public,771,RIZMRRKBZQXFOY-UHFFFAOYSA-N,RIZMRRKBZQXFOY,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,other,ACYCLIC::other,75
public,772,RJCQBQGAPKAMLL-UHFFFAOYSA-N,RJCQBQGAPKAMLL,FC(F)(F)Br,other,ACYCLIC::other,439
public,773,RJKGJBPXVHTNJL-UHFFFAOYSA-N,RJKGJBPXVHTNJL,O=[N+]([O-])c1cccc2ccccc12,amine,c1ccc2ccccc2c1,438
public,774,RJTJVVYSTUQWNI-UHFFFAOYSA-N,RJTJVVYSTUQWNI,CCc1ccc2ccccc2c1,carbocyclic_aromatic,c1ccc2ccccc2c1,437
public,775,RKELNIPLHQEBJO-UHFFFAOYSA-N,RKELNIPLHQEBJO,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,ester,c1ccccc1,6
public,776,RKLLTEAEZIJBAU-UHFFFAOYSA-N,RKLLTEAEZIJBAU,Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,74
public,777,RKSOPLXZQNSWAS-UHFFFAOYSA-N,RKSOPLXZQNSWAS,CC(C)(C)Br,other,ACYCLIC::other,435
public,778,RLBIQVVOMOPOHC-UHFFFAOYSA-N,RLBIQVVOMOPOHC,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,amine,c1ccccc1,434
public,779,RLPGDEORIPLBNF-UHFFFAOYSA-N,RLPGDEORIPLBNF,CC(C)C(C)C(C)C,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,432
public,780,RMBFBMJGBANMMK-UHFFFAOYSA-N,RMBFBMJGBANMMK,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],amine,c1ccccc1,430
public,781,RMGHERXMTMUMMV-UHFFFAOYSA-N,RMGHERXMTMUMMV,COC(C)C,ether,ACYCLIC::ether,429
public,782,RMKYMNRQXYPJHL-UHFFFAOYSA-N,RMKYMNRQXYPJHL,CCOCCOC(=O)c1ccccc1C(=O)OCCOCC,ester,c1ccccc1,73
public,783,RMOUBSOVHSONPZ-UHFFFAOYSA-N,RMOUBSOVHSONPZ,CC(C)OC=O,ester,ACYCLIC::ester,428
public,784,RMPWIIKNWPVWNG-UHFFFAOYSA-N,RMPWIIKNWPVWNG,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,38
public,785,RMVRSNDYEFQCLF-UHFFFAOYSA-N,RMVRSNDYEFQCLF,Sc1ccccc1,thiol,c1ccccc1,427
public,786,RNVCVTLRINQCPJ-UHFFFAOYSA-N,RNVCVTLRINQCPJ,Cc1ccccc1N,amine,c1ccccc1,426
public,787,ROWKJAVDOGWPAT-UHFFFAOYSA-N,ROWKJAVDOGWPAT,CC(=O)C(C)O,ketone,ACYCLIC::ketone,424
public,788,RPUMZMSNLZHIGZ-UHFFFAOYSA-N,RPUMZMSNLZHIGZ,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,carbocyclic_aromatic,c1ccc(-c2ccccc2)cc1,423
public,789,RQMKHMUNQWEHDI-UHFFFAOYSA-N,RQMKHMUNQWEHDI,CCNCc1ccc(C)cc1,amine,c1ccccc1,422
public,790,RQVYBGPQFYCBGX-UHFFFAOYSA-N,RQVYBGPQFYCBGX,CCNc1nc(NC(C)C)nc(SC)n1,amine,c1ncncn1,25
public,791,RRBYUSWBLVXTQN-UHFFFAOYSA-N,RRBYUSWBLVXTQN,CC1(C)C2CC3C(C2)C31C,saturated_hydrocarbon,C1C2CC3C1C3C2,421
public,792,RRHGJUQNOFWUDK-UHFFFAOYSA-N,RRHGJUQNOFWUDK,C=CC(=C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,420
public,793,RSGBXCFAYHOKQZ-UHFFFAOYSA-N,RSGBXCFAYHOKQZ,N#CCc1ccc(C(=O)O)cc1,carboxylic_acid,c1ccccc1,419
public,794,RTBLDXVIGWSICW-UHFFFAOYSA-N,RTBLDXVIGWSICW,CC1=C2CC3CCC(C)C2(CC1)C3(C)C,alkene_or_diene,C1=C2CC3CCCC2(CC1)C3,417
public,795,RTDCJKARQCRONF-UHFFFAOYSA-N,RTDCJKARQCRONF,CCN(C)N=O,amine,ACYCLIC::amine,416
public,796,RTZZCYNQPHTPPL-UHFFFAOYSA-N,RTZZCYNQPHTPPL,O=[N+]([O-])c1cccc(O)c1,alcohol_or_phenol,c1ccccc1,414
public,797,RUFPHBVGCFYCNW-UHFFFAOYSA-N,RUFPHBVGCFYCNW,Nc1cccc2ccccc12,amine,c1ccc2ccccc2c1,413
public,798,RUMOYJJNUMEFDD-SNVBAGLBSA-N,RUMOYJJNUMEFDD,C=C(C)[C@@H]1CC=C(C=O)CC1,aldehyde,C1=CCCCC1,412
public,799,RVKACVRTJYKAFH-UHFFFAOYSA-N,RVKACVRTJYKAFH,CCCCCC(=O)c1c(C)[nH]n(-c2ccccc2)c1=O,ketone,O=c1cc[nH]n1-c1ccccc1,11
public,800,RWGFKTVRMDUZSP-UHFFFAOYSA-N,RWGFKTVRMDUZSP,CC(C)c1ccccc1,carbocyclic_aromatic,c1ccccc1,411
public,801,RWNKSTSCBHKHTB-UHFFFAOYSA-N,RWNKSTSCBHKHTB,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,alkene_or_diene,ACYCLIC::alkene_or_diene,410
public,802,RWNUSVWFHDHRCJ-ZETCQYMHSA-N,RWNUSVWFHDHRCJ,CCCCOC[C@H](C)O,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,409
public,803,RWRDLPDLKQPQOW-UHFFFAOYSA-N,RWRDLPDLKQPQOW,C1CCNC1,amine,C1CCNC1,37
public,804,RWRIWBAIICGTTQ-UHFFFAOYSA-N,RWRIWBAIICGTTQ,FCF,other,ACYCLIC::other,408
public,805,RWSOTUBLDIXVET-UHFFFAOYSA-N,RWSOTUBLDIXVET,S,other,ACYCLIC::other,407
public,806,RXGUIWHIADMCFC-UHFFFAOYSA-N,RXGUIWHIADMCFC,CC(C)COC(=O)C(C)C,ester,ACYCLIC::ester,406
public,807,RXYPXQSKLGGKOL-UHFFFAOYSA-N,RXYPXQSKLGGKOL,CN1CCN(C)CC1,amine,C1CNCCN1,405
public,808,RYCNBIYTZSGSPI-UHFFFAOYSA-N,RYCNBIYTZSGSPI,CC(C)(C)OC(=O)c1ccccc1C(=O)OC(C)(C)C,ester,c1ccccc1,404
public,809,RYHBNJHYFVUHQT-UHFFFAOYSA-N,RYHBNJHYFVUHQT,C1COCCO1,ether,C1COCCO1,21
public,810,RYYVLZVUVIJVGH-UHFFFAOYSA-N,RYYVLZVUVIJVGH,Cn1c(=O)c2c(ncn2C)n(C)c1=O,aromatic_heterocycle,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,402
public,811,RZBKGYAJIGUETD-UHFFFAOYSA-N,RZBKGYAJIGUETD,O=C(c1ccc(Br)cc1)N(O)c1ccc(Cl)cc1,amide,O=C(Nc1ccccc1)c1ccccc1,401
public,812,RZJRJXONCZWCBN-UHFFFAOYSA-N,RZJRJXONCZWCBN,CCCCCCCCCCCCCCCCCC,saturated_hydrocarbon,ACYCLIC::saturated_hydrocarbon,1
public,813,RZKSECIXORKHQS-UHFFFAOYSA-N,RZKSECIXORKHQS,CCCCC(O)CC,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,399
public,814,RZVAJINKPMORJF-UHFFFAOYSA-N,RZVAJINKPMORJF,CC(=O)Nc1ccc(O)cc1,amide,c1ccccc1,398
public,815,RZXMPPFPUUCRFN-UHFFFAOYSA-N,RZXMPPFPUUCRFN,Cc1ccc(N)cc1,amine,c1ccccc1,397
public,816,RZXZIZDRFQFCTA-SFOWXEAESA-N,RZXZIZDRFQFCTA,F[C@H](Br)C(F)(F)F,other,ACYCLIC::other,396
public,817,SBPBAQFWLVIOKP-UHFFFAOYSA-N,SBPBAQFWLVIOKP,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,aromatic_heterocycle,c1ccncc1,395
public,818,SCWPFSIZUZUCCE-UHFFFAOYSA-N,SCWPFSIZUZUCCE,C=C1CC=C(C(C)C)CC1,alkene_or_diene,C=C1CC=CCC1,394
public,819,SCYULBFZEHDVBN-UHFFFAOYSA-N,SCYULBFZEHDVBN,CC(Cl)Cl,other,ACYCLIC::other,67
public,820,SDDBCEWUYXVGCQ-UHFFFAOYSA-N,SDDBCEWUYXVGCQ,Cc1cccc2c(C)cccc12,carbocyclic_aromatic,c1ccc2ccccc2c1,72
public,821,SDJHPPZKZZWAKF-UHFFFAOYSA-N,SDJHPPZKZZWAKF,C=C(C)C(=C)C,alkene_or_diene,ACYCLIC::alkene_or_diene,393
public,822,SECXISVLQFMRJM-UHFFFAOYSA-N,SECXISVLQFMRJM,CN1CCCC1=O,amide,O=C1CCCN1,392
public,823,SEQDDYPDSLOBDC-UHFFFAOYSA-N,SEQDDYPDSLOBDC,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,amide,O=C1CN=C(c2ccccc2)c2ccccc2N1,391
public,824,SFVWPXMPRCIVOK-UHFFFAOYSA-N,SFVWPXMPRCIVOK,OC1CCCCCCCCCCC1,alcohol_or_phenol,C1CCCCCCCCCCC1,22
public,825,SFZCNBIFKDRMGX-UHFFFAOYSA-N,SFZCNBIFKDRMGX,FS(F)(F)(F)(F)F,other,ACYCLIC::other,390
public,826,SGEJQUSYQTVSIU-UHFFFAOYSA-N,SGEJQUSYQTVSIU,CCCCN(CC)C(=O)SCCC,amide,ACYCLIC::amide,389
public,827,SGHBRHKBCLLVCI-UHFFFAOYSA-N,SGHBRHKBCLLVCI,N#Cc1cccc(O)c1,alcohol_or_phenol,c1ccccc1,388
public,828,SHXHPUAKLCCLDV-UHFFFAOYSA-N,SHXHPUAKLCCLDV,CC(=O)CC(=O)C(F)(F)F,ketone,ACYCLIC::ketone,385
public,829,SHZIWNPUGXLXDT-UHFFFAOYSA-N,SHZIWNPUGXLXDT,CCCCCC(=O)OCC,ester,ACYCLIC::ester,10
public,830,SIBQAECNSSQUOD-UHFFFAOYSA-N,SIBQAECNSSQUOD,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,amine,O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,384
public,831,SJBBXFLOLUTGCW-UHFFFAOYSA-N,SJBBXFLOLUTGCW,FC(F)(F)c1cccc(C(F)(F)F)c1,carbocyclic_aromatic,c1ccccc1,383
public,832,SJEBAWHUJDUKQK-UHFFFAOYSA-N,SJEBAWHUJDUKQK,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,ketone,O=C1c2ccccc2C(=O)c2ccccc21,382
public,833,SJRJJKPEHAURKC-UHFFFAOYSA-N,SJRJJKPEHAURKC,CN1CCOCC1,ether,C1COCCN1,381
public,834,SJWFXCIHNDVPSH-UHFFFAOYSA-N,SJWFXCIHNDVPSH,CCCCCCC(C)O,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,24
public,835,SKGXYFVQZVPEFP-UHFFFAOYSA-N,SKGXYFVQZVPEFP,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,ether,c1ccc2c(c1)Oc1ccccc1O2,380
public,836,SKIVFJLNDNKQPD-UHFFFAOYSA-N,SKIVFJLNDNKQPD,CC(=O)NS(=O)(=O)c1ccc(N)cc1,amide,c1ccccc1,379
public,837,SKZKKFZAGNVIMN-UHFFFAOYSA-N,SKZKKFZAGNVIMN,NC(=O)c1ccccc1O,amide,c1ccccc1,378
public,838,SLKPBCXNFNIJSV-UHFFFAOYSA-N,SLKPBCXNFNIJSV,Cc1ccc(C2(C)CCCC2(C)C)cc1,carbocyclic_aromatic,c1ccc(C2CCCC2)cc1,377
public,839,SLTLKLCDQWGISZ-UHFFFAOYSA-N,SLTLKLCDQWGISZ,C=C1CCC2CC3C(C)CCC13C2(C)C,alkene_or_diene,C=C1CCC2CC3CCCC13C2,376
public,840,SMDHCQAYESWHAE-UHFFFAOYSA-N,SMDHCQAYESWHAE,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],amine,c1ccccc1,32
public,841,SMQUZDBALVYZAC-UHFFFAOYSA-N,SMQUZDBALVYZAC,O=Cc1ccccc1O,aldehyde,c1ccccc1,375
public,842,SMWDFEZZVXVKRB-UHFFFAOYSA-N,SMWDFEZZVXVKRB,c1ccc2ncccc2c1,aromatic_heterocycle,c1ccc2ncccc2c1,374
public,843,SNHMUERNLJLMHN-UHFFFAOYSA-N,SNHMUERNLJLMHN,Ic1ccccc1,carbocyclic_aromatic,c1ccccc1,373
public,844,SNICXCGAKADSCV-UHFFFAOYSA-N,SNICXCGAKADSCV,CN1CCCC1c1cccnc1,amine,c1cncc(C2CCCN2)c1,372
public,845,SNMVRZFUUCLYTO-UHFFFAOYSA-N,SNMVRZFUUCLYTO,CCCCl,other,ACYCLIC::other,371
public,846,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,SPEUIVXLLWOEMJ,COC(C)OC,ether,ACYCLIC::ether,369
public,847,SQCZQTSHSZLZIQ-UHFFFAOYSA-N,SQCZQTSHSZLZIQ,CCCCCCl,other,ACYCLIC::other,23
public,848,SQNZJJAZBFDUTD-UHFFFAOYSA-N,SQNZJJAZBFDUTD,Cc1cc(C)c(C)cc1C,carbocyclic_aromatic,c1ccccc1,368
public,849,SRBFZHDQGSBBOR-LECHCGJUSA-N,SRBFZHDQGSBBOR,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@H]1O,alcohol_or_phenol,C1CCOCC1,367
public,850,STCOOQWBFONSKY-UHFFFAOYSA-N,STCOOQWBFONSKY,CCCCOP(=O)(OCCCC)OCCCC,other,ACYCLIC::other,366
public,851,SUSQOBVLVYHIEX-UHFFFAOYSA-N,SUSQOBVLVYHIEX,N#CCc1ccccc1,carbocyclic_aromatic,c1ccccc1,365
public,852,SVONRAPFKPVNKG-UHFFFAOYSA-N,SVONRAPFKPVNKG,CCOCCOC(C)=O,ester,ACYCLIC::ester,363
public,853,SVTBQUKRCVPUHS-UHFFFAOYSA-N,SVTBQUKRCVPUHS,CCCCN(CCC)N=O,amine,ACYCLIC::amine,33
public,854,SVYKKECYCPFKGB-UHFFFAOYSA-N,SVYKKECYCPFKGB,CN(C)C1CCCCC1,amine,C1CCCCC1,362
public,855,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,SWJPEBQEEAHIGZ,Brc1ccc(Br)cc1,carbocyclic_aromatic,c1ccccc1,361
public,856,SYBYTAAJFKOIEJ-UHFFFAOYSA-N,SYBYTAAJFKOIEJ,CC(=O)C(C)C,ketone,ACYCLIC::ketone,360
public,857,SYTBZMRGLBWNTM-JTQLQIEISA-N,SYTBZMRGLBWNTM,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,carboxylic_acid,c1ccc(-c2ccccc2)cc1,359
public,858,SYUYTOYKQOAVDW-UHFFFAOYSA-N,SYUYTOYKQOAVDW,O=Nc1ccc2ccccc2c1O,alcohol_or_phenol,c1ccc2ccccc2c1,358
public,859,SZIFAVKTNFCBPC-UHFFFAOYSA-N,SZIFAVKTNFCBPC,OCCCl,alcohol_or_phenol,ACYCLIC::alcohol_or_phenol,357
public,860,TUAMRELNJMMDMT-UHFFFAOYSA-N,TUAMRELNJMMDMT,Cc1cc(C)cc(O)c1,alcohol_or_phenol,c1ccccc1,356
public,861,TUXYZHVUPGXXQG-UHFFFAOYSA-N,TUXYZHVUPGXXQG,O=C(O)c1ccc(Br)cc1,carboxylic_acid,c1ccccc1,5
public,862,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,TWBPWBPGNQWFSJ,Nc1ccccc1-c1ccccc1,amine,c1ccc(-c2ccccc2)cc1,354
public,863,TWLMSPNQBKSXOP-UHFFFAOYSA-N,TWLMSPNQBKSXOP,Nc1cc([N+](=O)[O-])cc(Cl)c1O,alcohol_or_phenol,c1ccccc1,353
public,864,TWSRVQVEYJNFKQ-UHFFFAOYSA-N,TWSRVQVEYJNFKQ,CCCCCOC(=O)CC,ester,ACYCLIC::ester,71
public,865,TXBBUSUXYMIVOS-UHFFFAOYSA-N,TXBBUSUXYMIVOS,O=C(CC(=O)C(F)(F)F)c1cccs1,ketone,c1ccsc1,352
public,866,TXCDCPKCNAJMEE-UHFFFAOYSA-N,TXCDCPKCNAJMEE,c1ccc2c(c1)oc1ccccc12,aromatic_heterocycle,c1ccc2c(c1)oc1ccccc12,351
